CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
1,4193,"K.D.M. Education Society, Vidharbha Institute of Technology,Umred Road ,Nagpur",Nagpur,Un-Aided Linguistic Minority - Hindi,419361210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,139048,141702,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,74951,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7.5928328,2.9795687,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65.4207881,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4196,"Gurunanak Educational Society's Gurunanak Institute of Technology, Nagpur",Nagpur,Un-Aided,419619110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,141224,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3.9788785,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4196,"Gurunanak Educational Society's Gurunanak Institute of Technology, Nagpur",Nagpur,Un-Aided,419624210,Computer Science and Engineering,130797,Null,Null,Null,Null,Null,Null,Null,120786,Null,Null,Null,75364,Null,Null,137703,Null,Null,77111,Null,100352,90874,73551,Null,95764,82730,Null,106323,Null,Null,97579,Null,Null,73788,Null,Null,Null,Null,Null,Null,Null,84564,82991,69190,Null,91552,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67401,18.8110994,Null,Null,Null,Null,Null,Null,Null,30.0860456,Null,Null,Null,65.3263316,Null,Null,9.3640105,Null,Null,64.2666767,Null,48.9725355,55.4490884,66.4309764,Null,52.2415622,60.9799222,Null,43.5071268,Null,Null,50.2663166,Null,Null,66.3914919,Null,Null,Null,Null,Null,Null,Null,59.8623853,60.8798115,68.9337823,Null,55.2709127,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.6924231
1,4196,"Gurunanak Educational Society's Gurunanak Institute of Technology, Nagpur",Nagpur,Un-Aided,419637210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,131996,Null,142422,142091,127669,Null,142611,137868,Null,Null,Null,Null,142365,Null,Null,Null,Null,Null,Null,Null,Null,135123,Null,138701,134730,127208,Null,139976,130543,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,120387,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17.5985227,Null,1.7641743,2.3315484,22.8844711,Null,1.4107346,9.2629778,Null,Null,Null,Null,1.8544240,Null,Null,Null,Null,Null,Null,Null,Null,13.3188183,Null,7.7808076,13.6087239,23.2280676,Null,6.1601411,18.9046135,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30.5890703
1,4196,"Gurunanak Educational Society's Gurunanak Institute of Technology, Nagpur",Nagpur,Un-Aided,419661210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142721,132528,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.1378849,16.3662375,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4196,"Gurunanak Educational Society's Gurunanak Institute of Technology, Nagpur",Nagpur,Un-Aided,419691210,Computer Science and Engineering(Data Science),Null,Null,Null,Null,Null,Null,Null,Null,138155,133606,Null,Null,Null,Null,Null,Null,Null,Null,112914,Null,132355,119840,98545,Null,142093,115091,Null,Null,Null,Null,128242,Null,Null,Null,Null,Null,Null,Null,Null,127228,Null,122232,98283,110364,Null,127513,124450,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88297,Null,Null,Null,Null,Null,Null,Null,Null,9.0861638,15.5443322,Null,Null,Null,Null,Null,Null,Null,Null,37.7324111,Null,16.9363708,30.9520229,49.6143282,Null,2.3315484,36.0298810,Null,Null,Null,Null,21.9114832,Null,Null,Null,Null,Null,Null,Null,Null,23.2280676,Null,28.6046774,49.6513702,39.9251777,Null,22.8844711,26.0539861,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56.9822530
1,4196,"Gurunanak Educational Society's Gurunanak Institute of Technology, Nagpur",Nagpur,Un-Aided,419692110,Artificial Intelligence and Machine Learning,Null,Null,Null,Null,Null,Null,Null,Null,112579,Null,108446,Null,120799,115745,Null,132906,Null,Null,88682,Null,133068,115683,82781,Null,125112,99884,Null,Null,Null,Null,Null,140542,Null,Null,Null,Null,Null,Null,Null,132134,Null,121069,103569,121738,Null,117191,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83494,Null,Null,Null,Null,Null,Null,Null,Null,38.8357386,Null,42.4233825,Null,30.0860456,35.6213901,Null,16.2396627,Null,Null,56.7405028,Null,15.9315290,35.6213901,60.8798115,Null,25.3087578,49.0455617,Null,Null,Null,Null,Null,5.0035420,Null,Null,Null,Null,Null,Null,Null,17.0292573,Null,29.9996237,45.9664342,29.2444305,Null,33.8201786,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60.7504090
1,4197,"Jai Mahakali Shikshan Sanstha, Agnihotri College of Engineering, Sindhi(Meghe)",Sindhi(Meghe),Un-Aided,419719110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,127909,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,130136,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,22.0314735,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,19.9324831,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4197,"Jai Mahakali Shikshan Sanstha, Agnihotri College of Engineering, Sindhi(Meghe)",Sindhi(Meghe),Un-Aided,419724210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,142668,Null,Null,Null,142012,Null,Null,Null,Null,Null,95010,Null,113928,106964,87776,Null,116509,112276,Null,Null,Null,Null,109786,Null,Null,Null,Null,Null,Null,Null,Null,101107,Null,101683,91437,92575,Null,96215,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,98432,Null,Null,Null,Null,Null,Null,Null,Null,1.1709689,Null,Null,Null,2.4494864,Null,Null,Null,Null,Null,52.5521047,Null,36.6068088,43.1162283,57.7272051,Null,34.1818319,38.9045575,Null,Null,Null,Null,40.6521983,Null,Null,Null,Null,Null,Null,Null,Null,47.6387427,Null,47.3478734,55.2709127,54.0043616,Null,51.4762755,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49.6143282
1,4197,"Jai Mahakali Shikshan Sanstha, Agnihotri College of Engineering, Sindhi(Meghe)",Sindhi(Meghe),Un-Aided,419729310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,130466,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,132776,132578,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,19.1048437,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,16.2430441,16.3662375,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4197,"Jai Mahakali Shikshan Sanstha, Agnihotri College of Engineering, Sindhi(Meghe)",Sindhi(Meghe),Un-Aided,419737010,Electronics and Communication Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,121111,114131,Null,Null,139655,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,104074,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29.9996237,36.5842646,Null,Null,6.3187430,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45.8483896,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4197,"Jai Mahakali Shikshan Sanstha, Agnihotri College of Engineering, Sindhi(Meghe)",Sindhi(Meghe),Un-Aided,419761210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,136557,Null,Null,134396,105868,Null,Null,121150,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,110997,Null,55315,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,11.2906846,Null,Null,13.9344262,43.6615489,Null,Null,29.4111028,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39.7875296,Null,76.0463981,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4285,"V M Institute of Engineering and Technology, Dongargaon, Nagpur",Nagpur,Un-Aided,428519110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142967,135991,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.6358882,11.7198075,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4285,"V M Institute of Engineering and Technology, Dongargaon, Nagpur",Nagpur,Un-Aided,428524610,Information Technology,Null,Null,Null,Null,Null,Null,Null,Null,133960,Null,Null,Null,110786,Null,Null,Null,Null,Null,78417,Null,114233,91036,74509,Null,113798,98745,Null,Null,Null,Null,131215,102657,Null,Null,Null,Null,Null,Null,Null,102629,Null,130362,83892,98775,Null,99988,102250,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76519,Null,Null,Null,Null,Null,Null,Null,Null,15.0249499,Null,Null,Null,39.9066862,Null,Null,Null,Null,Null,63.6508999,Null,36.5842646,55.2985075,65.9622938,Null,36.6068088,49.5548073,Null,Null,Null,Null,18.4453326,46.4499379,Null,Null,Null,Null,Null,Null,Null,46.4534231,Null,19.1048437,59.9249812,49.5548073,Null,49.0455617,46.8567142,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64.4512569
1,4285,"V M Institute of Engineering and Technology, Dongargaon, Nagpur",Nagpur,Un-Aided,428529310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,141006,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,136060,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.1911023,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,11.7198075,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4285,"V M Institute of Engineering and Technology, Dongargaon, Nagpur",Nagpur,Un-Aided,428561210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,137240,124623,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,138711,141753,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10.5813040,26.0127532,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7.7808076,2.9730846,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4302,"Gondia Education Society's Manoharbhai Patel Institute Of Engineering & Technology, Shahapur, Bhandara",Bhandara,Un-Aided,430219110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,139567,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,136698,133160,Null,140021,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,134976,120224,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,131827,Null,Null,Null,Null,Null,Null,Null,Null,6.4285981,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,11.1190360,15.9127414,Null,6.1050754,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,13.3235504,30.5964599,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17.7025465
1,4302,"Gondia Education Society's Manoharbhai Patel Institute Of Engineering & Technology, Shahapur, Bhandara",Bhandara,Un-Aided,430224510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,140105,Null,105818,Null,Null,Null,Null,Null,Null,Null,114370,Null,112024,96503,123637,Null,115037,125263,Null,Null,Null,Null,117412,Null,Null,Null,Null,Null,Null,Null,Null,87554,Null,93369,73285,119207,Null,83511,91887,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64474,Null,Null,Null,Null,Null,Null,Null,Null,5.8976072,Null,43.6615489,Null,Null,Null,Null,Null,Null,Null,36.3578395,Null,38.9925740,51.0567213,27.1450450,Null,36.0298810,25.3087578,Null,Null,Null,Null,33.3408586,Null,Null,Null,Null,Null,Null,Null,Null,58.0840122,Null,53.6496624,66.6716379,32.3095051,Null,59.9249812,54.6979992,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.4000828
1,4302,"Gondia Education Society's Manoharbhai Patel Institute Of Engineering & Technology, Shahapur, Bhandara",Bhandara,Un-Aided,430261210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,142610,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,138704,137873,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142871,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,118299,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.4107346,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7.7808076,9.2629778,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.8446263,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,32.6609746
1,4304,"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",Tal. Hingna Hingna Nagpur,Un-Aided,430424550F,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52247,44981,Null,Null,59085,Null,Null,117759,Null,Null,126150,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77.7994669,81.0174211,Null,Null,74.1356658,Null,Null,33.2472877,Null,Null,24.1305891,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4304,"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",Tal. Hingna Hingna Nagpur,Un-Aided,430437250F,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70120,66803,Null,Null,92139,Null,Null,143097,Null,Null,140837,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,68.4014140,70.2813361,Null,Null,54.6296296,Null,Null,0.3188297,Null,Null,4.7070842,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4304,"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",Tal. Hingna Hingna Nagpur,Un-Aided,430461250F,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,126033,109416,Null,Null,135584,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24.5412844,41.0926455,Null,Null,12.6949825,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4613,"Suryodaya College of Engineering & Technology, Nagpur",Nagpur,Un-Aided,461319110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,140658,Null,140850,134731,113185,Null,142571,141219,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,140823,133319,138975,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.9294633,Null,4.7070842,13.6087239,37.6936381,Null,1.4242154,3.9788785,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.7070842,15.6886806,7.6246225,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,4613,"Suryodaya College of Engineering & Technology, Nagpur",Nagpur,Un-Aided,461324510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,121186,95556,110458,Null,98542,Null,Null,111314,Null,Null,83868,Null,86937,80044,82238,Null,87772,83663,Null,101012,106390,Null,106265,108778,Null,Null,Null,120559,Null,Null,Null,77860,Null,82980,69562,77643,Null,75624,114631,Null,133852,127076,Null,Null,Null,Null,Null,Null,142892,Null,Null,Null,Null,Null,Null,Null,73234,Null,Null,Null,Null,Null,Null,Null,Null,29.4111028,52.2466614,39.9251777,Null,49.6143282,Null,Null,39.4392454,Null,Null,59.9249812,Null,58.1195238,62.4868401,61.2935921,Null,57.7272051,59.9249812,Null,47.6387427,43.5071268,Null,43.5071268,42.2969628,Null,Null,Null,30.5890703,Null,Null,Null,63.9730640,Null,60.8798115,68.8122862,63.9730640,Null,65.1075350,36.3578395,Null,15.1933187,23.2280676,Null,Null,Null,Null,Null,Null,0.8107670,Null,Null,Null,Null,Null,Null,Null,66.6716379
1,4613,"Suryodaya College of Engineering & Technology, Nagpur",Nagpur,Un-Aided,461329310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,137076,Null,Null,Null,Null,Null,Null,Null,Null,137043,Null,124471,117604,133888,Null,129494,130637,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,120461,Null,123631,110462,114325,Null,126922,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10.6046914,Null,Null,Null,Null,Null,Null,Null,Null,10.7415831,Null,26.0539861,33.2472877,15.1933187,Null,20.5666554,18.9046135,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30.5890703,Null,27.1450450,39.9251777,36.3578395,Null,23.5805396,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
